"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FF","2017-10-07","89.3","1.4511","6.1408","Rich Hill",571875,448179,"null","called_strike",,,,,"7","null","D","L","L","LAD","ARI","S","null","null",0,0,2017,"1.0545","2.0338","-0.3697","2.2051","null","null","null",0,2,"Top","null","null",,,605131,,"171008_013243",,,,,,,"3.5686","1.7531","null","null","null","88.4680","2627","5.8950",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"54.6048","0.000","0.000","null","null","null","null","null",11,"1"
"SL","2017-10-07","88.2","2.2573","6.0185","Robbie Ray",641355,592662,"strikeout","swinging_strike",,,,,"13","Cody Bellinger strikes out swinging.  ","D","L","L","LAD","ARI","S","null","null",0,2,2017,"0.3540","0.8197","-1.0574","1.1716","null","null","608369.00",2,1,"Bot","null","null",,,455104,,"171008_012943",,,,,,,"3.5701","1.3790","null","null","null","87.0890","2140","6.3060",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.1940","0.000","0.000","0.00",1,0,0,"null",10,"3"
"CU","2017-10-07","75.9","1.8085","5.8168","Gio Gonzalez",595879,461829,"null","ball",,,,,"14","null","D","R","L","WSH","CHC","B","null","null",1,2,2017,"-0.8579","-0.7054","0.3041","1.0708","null","null","null",2,2,"Top","null","null",,,446308,,"171007_220010",,,,,,,"3.3210","1.5182","null","null","null","74.8880","2680","5.9080",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.5890","0.000","0.000","null","null","null","null","null",11,"4"
"CU","2017-10-07","76.2","1.8617","5.9086","Gio Gonzalez",595879,461829,"null","swinging_strike",,,,,"13","null","D","R","L","WSH","CHC","S","null","null",1,1,2017,"-0.8437","-0.5363","-1.0406","0.9364","null","null","null",2,2,"Top","null","null",,,446308,,"171007_215950",,,,,,,"3.2651","1.4065","null","null","null","75.6100","2725","6.0990",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.3977","0.000","0.000","null","null","null","null","null",11,"3"
"FF","2017-10-07","96.6","1.8832","6.3300","Robbie Ray",641355,592662,"null","swinging_strike",,,,,"1","null","D","L","L","LAD","ARI","S","null","null",0,1,2017,"0.5850","1.8547","-0.4647","3.1135","null","null","608369.00",2,1,"Bot","null","null",,,455104,,"171008_012919",,,,,,,"3.5701","1.3790","null","null","null","96.3130","2306","6.3400",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.1592","0.000","0.000","null","null","null","null","null",10,"2"
"FF","2017-10-07","90.1","2.0539","5.7028","Gio Gonzalez",595879,461829,"null","ball",,,,,"12","null","D","R","L","WSH","CHC","B","null","null",0,1,2017,"0.9298","1.3185","0.7359","4.7396","null","null","null",2,2,"Top","null","null",,,446308,,"171007_215936",,,,,,,"3.6559","1.6858","null","null","null","90.3940","2332","6.2880",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.2095","0.000","0.000","null","null","null","null","null",11,"2"
"SL","2017-10-07","86.8","2.0904","6.2993","Robbie Ray",641355,592662,"null","called_strike",,,,,"4","null","D","L","L","LAD","ARI","S","null","null",0,0,2017,"0.0846","0.9035","-0.6615","2.5607","null","null","608369.00",2,1,"Bot","null","null",,,455104,,"171008_012859",,,,,,,"3.5701","1.6899","null","null","null","84.9710","2052","5.6940",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.8058","0.000","0.000","null","null","null","null","null",10,"1"
"FF","2017-10-07","95.0","2.0610","6.1042","Robbie Ray",457759,592662,"field_out","hit_into_play",,,,,"1","Justin Turner pops out to catcher Chris Iannetta in foul territory.  ","D","R","L","LAD","ARI","X","2","popup",2,1,2017,"0.7009","1.9077","-0.2810","3.5778","null","null","608369.00",1,1,"Bot","139.83","221.08",,,455104,,"171008_012807",,,,,,,"3.5057","1.5067","null","80.0","69.0000","94.9830","2168","6.2920",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.2077","0.000","0.001","0.00",1,0,0,3,9,"4"
"CH","2017-10-07","84.3","2.0798","5.5866","Gio Gonzalez",595879,461829,"null","swinging_strike",,,,,"14","null","D","R","L","WSH","CHC","S","null","null",0,0,2017,"0.9577","0.4883","1.2482","2.0032","null","null","null",2,2,"Top","null","null",,,446308,,"171007_215912",,,,,,,"3.2651","1.4065","null","null","null","84.4360","1715","6.2850",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.2126","0.000","0.000","null","null","null","null","null",11,"1"
"FF","2017-10-07","95.4","1.8928","6.4842","Robbie Ray",457759,592662,"null","ball",,,,,"11","null","D","R","L","LAD","ARI","B","null","null",1,1,2017,"0.7414","1.7357","-0.1869","4.0715","null","null","608369.00",1,1,"Bot","null","null",,,455104,,"171008_012738",,,,,,,"3.5845","1.6399","null","null","null","95.0840","2221","6.1310",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.3683","0.000","0.000","null","null","null","null","null",9,"3"
"FF","2017-10-07","89.8","1.9709","5.6954","Gio Gonzalez",450314,461829,"field_out","hit_into_play",,,,,"3","Ben Zobrist grounds out, shortstop Trea Turner to first baseman Ryan Zimmerman.  ","D","R","L","WSH","CHC","X","6","ground_ball",1,1,2017,"1.0439","1.4302","0.4072","3.1862","null","null","null",1,2,"Top","108.29","159.33",,,446308,,"171007_215837",,,,,,,"3.4060","1.4769","26","83.9","-4.9190","90.2580","2106","6.5810",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"53.9159","0.169","0.159","0.00",1,0,0,2,10,"3"
"FF","2017-10-07","95.6","2.1095","6.2310","Robbie Ray",457759,592662,"null","foul",,,,,"3","null","D","R","L","LAD","ARI","S","null","null",1,0,2017,"1.0739","1.5583","0.5692","3.2461","null","null","608369.00",1,1,"Bot","null","null",,,455104,,"171008_012706",,,,,,,"3.5057","1.5067","162","80.9","11.3991","94.8280","2312","5.9240",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.5757","0.000","0.000","null","null","null","null",4,9,"2"
"FT","2017-10-07","89.4","2.0083","5.6464","Gio Gonzalez",450314,461829,"null","called_strike",,,,,"9","null","D","R","L","WSH","CHC","S","null","null",1,0,2017,"1.0856","1.0831","0.7106","2.1099","null","null","null",1,2,"Top","null","null",,,446308,,"171007_215822",,,,,,,"3.6494","1.7004","null","null","null","89.6260","2110","6.5070",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"53.9896","0.000","0.000","null","null","null","null","null",10,"2"
"CU","2017-10-07","75.0","1.8925","5.9285","Gio Gonzalez",450314,461829,"null","ball",,,,,"12","null","D","R","L","WSH","CHC","B","null","null",0,0,2017,"-0.9449","-0.8874","1.1996","2.9644","null","null","null",1,2,"Top","null","null",,,446308,,"171007_215810",,,,,,,"3.5634","1.6344","null","null","null","73.8940","2588","5.8590",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.6383","0.000","0.000","null","null","null","null","null",10,"1"
"FF","2017-10-07","94.8","2.0070","6.3824","Robbie Ray",457759,592662,"null","ball",,,,,"11","null","D","R","L","LAD","ARI","B","null","null",0,0,2017,"0.6937","1.7657","-1.2178","2.7735","null","null","608369.00",1,1,"Bot","null","null",,,455104,,"171008_012640",,,,,,,"3.6733","1.6399","null","null","null","94.2270","2130","6.2460",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.2534","0.000","0.000","null","null","null","null","null",9,"1"
"SL","2017-10-07","85.9","2.3539","6.0757","Robbie Ray",608369,592662,"walk","blocked_ball",,,,,"13","Corey Seager walks.  ","D","L","L","LAD","ARI","B","null","null",3,1,2017,"0.3086","0.8765","-0.2541","0.6748","null","null","null",1,1,"Bot","null","null",,,455104,,"171008_012547",,,,,,,"3.6289","1.6240","null","null","null","85.1600","2087","5.8300",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.6693","0.000","0.000","0.70",1,0,0,"null",8,"5"
"CH","2017-10-07","83.6","1.9405","5.6535","Gio Gonzalez",608365,461829,"field_out","hit_into_play",,,,,"6","Addison Russell grounds out, shortstop Trea Turner to first baseman Ryan Zimmerman.  ","D","R","L","WSH","CHC","X","6","ground_ball",2,1,2017,"0.9615","1.1365","0.7178","2.3327","null","null","null",0,2,"Top","108.29","157.81",,,446308,,"171007_215736",,,,,,,"3.2752","1.3763","10","71.3","-13.7490","83.5000","1683","6.3510",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.1456","0.060","0.056","0.00",1,0,0,2,9,"4"
"CU","2017-10-07","76.0","1.9468","5.8851","Gio Gonzalez",608365,461829,"null","ball",,,,,"14","null","D","R","L","WSH","CHC","B","null","null",1,1,2017,"-0.9863","-0.8590","1.1205","2.5032","null","null","null",0,2,"Top","null","null",,,446308,,"171007_215717",,,,,,,"3.5533","1.6199","null","null","null","74.6410","2654","5.9000",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.5973","0.000","0.000","null","null","null","null","null",9,"3"
"FF","2017-10-07","95.9","1.9847","6.2742","Robbie Ray",608369,592662,"null","called_strike",,,,,"2","null","D","L","L","LAD","ARI","S","null","null",3,0,2017,"0.9572","1.7669","-0.1643","3.1529","null","null","null",1,1,"Bot","null","null",,,455104,,"171008_012529",,,,,,,"3.5644","1.6240","null","null","null","95.6910","2275","6.2610",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.2387","0.000","0.000","null","null","null","null","null",8,"4"
"FF","2017-10-07","96.1","2.4914","6.0906","Robbie Ray",608369,592662,"null","ball",,,,,"14","null","D","L","L","LAD","ARI","B","null","null",2,0,2017,"1.0619","1.8623","1.2247","2.3980","null","null","null",1,1,"Bot","null","null",,,455104,,"171008_012458",,,,,,,"3.5845","1.6684","null","null","null","95.3140","2312","6.0020",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.4978","0.000","0.000","null","null","null","null","null",8,"3"
"FF","2017-10-07","90.8","1.9044","5.9073","Gio Gonzalez",608365,461829,"null","ball",,,,,"11","null","D","R","L","WSH","CHC","B","null","null",0,1,2017,"0.7925","1.7039","-1.3976","3.6505","null","null","null",0,2,"Top","null","null",,,446308,,"171007_215702",,,,,,,"3.7766","1.7875","null","null","null","91.1360","2394","6.5950",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"53.9022","0.000","0.000","null","null","null","null","null",9,"2"
"SL","2017-10-07","87.3","2.2480","6.2216","Robbie Ray",608369,592662,"null","ball",,,,,"13","null","D","L","L","LAD","ARI","B","null","null",1,0,2017,"0.4850","0.9117","-0.1589","1.2171","null","null","null",1,1,"Bot","null","null",,,455104,,"171008_012441",,,,,,,"3.6289","1.6684","null","null","null","86.4140","2197","5.9130",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.5866","0.000","0.000","null","null","null","null","null",8,"2"
"CH","2017-10-07","84.5","2.0020","5.8758","Gio Gonzalez",608365,461829,"null","called_strike",,,,,"5","null","D","R","L","WSH","CHC","S","null","null",0,0,2017,"1.0339","1.3644","-0.0207","2.6424","null","null","null",0,2,"Top","null","null",,,446308,,"171007_215649",,,,,,,"3.7766","1.7316","null","null","null","84.1610","1716","6.2570",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.2398","0.000","0.000","null","null","null","null","null",9,"1"
"FF","2017-10-07","89.8","1.9370","5.7891","Gio Gonzalez",575929,461829,"home_run","hit_into_play_score",,,,,"1","Willson Contreras homers (1) on a fly ball to left field.  ","D","R","L","WSH","CHC","X","null","fly_ball",0,1,2017,"0.8462","1.6319","-0.5420","3.2004","null","null","null",0,2,"Top","28.28","85.52",,,446308,,"171007_215612",,,,,,,"3.1847","1.2858","352","105.5","44.9500","89.7890","2334","6.4170",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.0804","0.271","0.476","2.00",1,0,3,5,8,"2"
"SL","2017-10-07","86.0","2.2435","6.2244","Robbie Ray",608369,592662,"null","ball",,,,,"13","null","D","L","L","LAD","ARI","B","null","null",0,0,2017,"0.3482","0.9541","-0.4517","1.2892","null","null","null",1,1,"Bot","null","null",,,455104,,"171008_012427",,,,,,,"3.6289","1.5796","null","null","null","85.0090","2147","5.7560",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.7436","0.000","0.000","null","null","null","null","null",8,"1"
"FF","2017-10-07","94.6","2.2549","6.3430","Robbie Ray",621035,592662,"field_out","hit_into_play",,,,,"4","Chris Taylor grounds out, shortstop Ketel Marte to first baseman Paul Goldschmidt.  ","D","R","L","LAD","ARI","X","6","ground_ball",1,0,2017,"0.6666","1.5865","-0.4942","2.0530","null","null","null",0,1,"Bot","101.92","153.77",,,"null",,"171008_012351",,,,,,,"3.3851","1.4464","7","88.8","-15.9180","94.0890","2311","6.1220",526488,"null","null","null","null","null","null","null","null","null","54.3778","0.140","0.129","0.00",1,0,0,2,7,"2"
"CU","2017-10-07","75.1","1.9599","5.8954","Gio Gonzalez",575929,461829,"null","called_strike",,,,,"5","null","D","R","L","WSH","CHC","S","null","null",0,0,2017,"-1.1160","-1.0085","-0.2314","1.9408","null","null","null",0,2,"Top","null","null",,,446308,,"171007_215544",,,,,,,"3.2048","1.2959","null","null","null","73.8710","2633","5.9600",526493,461829,446308,475582,502517,543685,607208,150029,572191,547180,"54.5366","0.000","0.000","null","null","null","null","null",8,"1"
"CU","2017-10-07","83.2","2.2636","6.2949","Robbie Ray",621035,592662,"null","ball",,,,,"13","null","D","R","L","LAD","ARI","B","null","null",0,0,2017,"0.3258","-0.1469","-0.5200","-0.4872","null","null","null",0,1,"Bot","null","null",,,455104,,"171008_012327",,,,,,,"3.4496","1.6785","null","null","null","82.6740","1971","5.8740",526488,592662,455104,502671,518614,571875,606466,444482,572041,502110,"54.6257","0.000","0.000","null","null","null","null","null",7,"1"
"CU","2017-10-07","79.1","2.8867","5.7991","Jon Lester",502517,452657,"field_out","hit_into_play",,,,,"4","Daniel Murphy flies out to center fielder Albert Almora Jr.  ","D","L","L","WSH","CHC","X","8","fly_ball",1,2,2017,"-0.5962","0.2140","-0.3950","2.1849","null","null","null",2,1,"Bot","148.93","80.60",,,575929,,"171007_215225",,,,,,,"3.0640","1.3059","299","84.7","38.1340","78.6270","2648","6.0520",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"54.4455","0.012","0.014","0.00",1,0,0,3,7,"4"
"SI","2017-10-07","89.8","2.6888","5.5863","Jon Lester",502517,452657,"null","foul",,,,,"6","null","D","L","L","WSH","CHC","S","null","null",1,1,2017,"1.1067","0.5245","0.7995","1.9341","null","null","null",2,1,"Bot","null","null",,,575929,,"171007_215203",,,,,,,"3.0640","1.3059","31","87.1","-2.2012","91.4780","1984","7.1400",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.3573","0.000","0.000","null","null","null","null",2,7,"3"
"FF","2017-10-07","90.2","1.5157","6.1214","Rich Hill",455104,448179,"strikeout","swinging_strike",,,,,"6","Chris Iannetta strikes out swinging.  ","D","R","L","LAD","ARI","S","null","null",1,2,2017,"1.3148","1.9048","0.7628","2.6474","null","null","518614.00",2,1,"Top","null","null",,,605131,,"171008_012008",,,,,,,"3.2342","1.4262","null","null","null","89.4250","2549","6.1470",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"54.3531","0.000","0.000","0.00",1,0,0,"null",6,"4"
"CU","2017-10-07","74.6","1.6588","5.9612","Rich Hill",455104,448179,"null","ball",,,,,"12","null","D","R","L","LAD","ARI","B","null","null",0,2,2017,"-1.3732","-0.8383","1.9032","3.2495","null","null","518614.00",2,1,"Top","null","null",,,605131,,"171008_011947",,,,,,,"3.3331","1.5595","null","null","null","73.2250","2879","5.8680",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"54.6321","0.000","0.000","null","null","null","null","null",6,"3"
"FC","2017-10-07","90.0","2.8567","5.7381","Jon Lester",502517,452657,"null","ball",,,,,"7","null","D","L","L","WSH","CHC","B","null","null",0,1,2017,"-0.1700","0.9107","-0.7580","1.5761","null","null","null",2,1,"Bot","null","null",,,575929,,"171007_215144",,,,,,,"3.5207","1.6411","null","null","null","90.3420","2441","6.3780",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"54.1192","0.000","0.000","null","null","null","null","null",7,"2"
"CU","2017-10-07","75.0","1.7239","5.8959","Rich Hill",455104,448179,"null","called_strike",,,,,"2","null","D","R","L","LAD","ARI","S","null","null",0,1,2017,"-1.3480","-0.6277","0.2447","2.9309","null","null","518614.00",2,1,"Top","null","null",,,605131,,"171008_011858",,,,,,,"3.3775","1.5494","null","null","null","72.9110","2895","5.3050",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"55.1950","0.000","0.000","null","null","null","null","null",6,"2"
"FC","2017-10-07","90.6","2.7773","5.7515","Jon Lester",502517,452657,"null","called_strike",,,,,"4","null","D","L","L","WSH","CHC","S","null","null",0,0,2017,"-0.3404","1.3413","-0.3136","2.5625","null","null","null",2,1,"Bot","null","null",,,575929,,"171007_215129",,,,,,,"3.4447","1.8187","null","null","null","91.3510","2378","6.6360",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.8614","0.000","0.000","null","null","null","null","null",7,"1"
"FF","2017-10-07","93.6","2.8037","5.8262","Jon Lester",543685,452657,"home_run","hit_into_play_score",,,,,"2","Anthony Rendon homers (1) on a fly ball to right field.  ","D","R","L","WSH","CHC","X","null","fly_ball",1,1,2017,"0.7728","1.6392","0.1229","2.9261","null","null","null",2,1,"Bot","231.99","94.85",,,575929,,"171007_215042",,,,,,,"3.1344","1.2355","349","96.4","28.8590","93.7410","2188","6.6350",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.8618","0.328","0.548","2.00",1,0,3,5,6,"3"
"FF","2017-10-07","89.4","1.4320","6.1496","Rich Hill",455104,448179,"null","called_strike",,,,,"3","null","D","R","L","LAD","ARI","S","null","null",0,0,2017,"0.9632","1.9568","0.3987","2.9113","null","null","518614.00",2,1,"Top","null","null",,,605131,,"171008_011840",,,,,,,"3.3775","1.5939","null","null","null","89.0720","2524","6.2660",526488,448179,605131,641355,523253,457759,608369,571771,621035,624577,"54.2339","0.000","0.000","null","null","null","null","null",6,"1"
"SI","2017-10-07","92.8","2.7932","5.7475","Jon Lester",543685,452657,"null","ball",,,,,"14","null","D","R","L","WSH","CHC","B","null","null",0,1,2017,"1.0300","0.8253","1.1596","1.6724","null","null","null",2,1,"Bot","null","null",,,575929,,"171007_215018",,,,,,,"3.4236","1.6266","null","null","null","93.1710","2101","6.5860",526493,452657,575929,519203,595879,592178,608365,664023,546991,450314,"53.9112","0.000","0.000","null","null","null","null","null",6,"2"
